item,itemLabel,valuesLabel,authorLabel,publishedInLabel,pp
http://www.wikidata.org/entity/Q51624245,Conjugador TIP de verbos del español,ponencia,Francisco Javier Carreras Riudavets,XII Simposio Internacional de Comunicación Social,4
http://www.wikidata.org/entity/Q51624581,Framework to support the assessment of programming languages students’ practical work,ponencia,Francisco Javier Carreras Riudavets,ICERI2010 Proceedings,7
http://www.wikidata.org/entity/Q51625363,Development of Support Services for Linguistic Research over the Internet (Project TIN2004-03988),ponencia,Francisco Javier Carreras Riudavets,Jornadas de Seguimiento de Proyectos en Tecnologías Informáticas 2007,7
http://www.wikidata.org/entity/Q51626402,Integration of an XML electronic dictionary with linguistic tools for natural language processing,artículo científico,Francisco Javier Carreras Riudavets,Information Processing & Management,11
http://www.wikidata.org/entity/Q51641969,Functional Disambiguation Based on Syntactic Structures,artículo científico,Francisco Javier Carreras Riudavets,Literary and Linguistic Computing,10
http://www.wikidata.org/entity/Q51642617,Parasynthetic Morpholexical Relationships of the Spanish: Lexical Search beyond the Lexicographical Regularity,ponencia,Francisco Javier Carreras Riudavets,IADIS International Conference Applied Computing 2006,4
http://www.wikidata.org/entity/Q51643927,Software Application for Parasynthesis in Spanish Automatic Processing,ponencia,Francisco Javier Carreras Riudavets,"Proceedings of The 2005 International Conference on Machine Learning, Models, Technologies and Applications, MLMTA 2005, Las Vegas, Nevada, USA, June 27-30, 2005",6
http://www.wikidata.org/entity/Q51644341,Spanish Morphosyntactic Disambiguator,ponencia,Francisco Javier Carreras Riudavets,ACH/ALLC Conference 2005. Conference Abstracts,3
http://www.wikidata.org/entity/Q51644843,Una aplicación para el procesamiento de la sufijación en español,ponencia,Francisco Javier Carreras Riudavets,"IX Simposio Internacional de Comunicación Social, Actas",6
http://www.wikidata.org/entity/Q51645471,Suffixal and Prefixal Morpholexical Relationships of the Spanish,ponencia,Francisco Javier Carreras Riudavets,"Lecture Notes in Artificial Intelligence, 3230",11
http://www.wikidata.org/entity/Q51671420,Relaciones morfoléxicas prefijales del español,artículo científico,Francisco Javier Carreras Riudavets,Boletin de Linguistica,44
http://www.wikidata.org/entity/Q51676300,Bases para la desambiguación estructural de árboles de representación sintáctica,artículo científico,Francisco Javier Carreras Riudavets,Procesamiento del Lenguaje Natural,23
http://www.wikidata.org/entity/Q51676526,Morfología del español: Reconocimiento y generación automáticos. Desarrollos del Grupo de Estructuras de Datos y Lingüística Computacional de la Universidad de Las Palmas de Gran Canaria (GEDLC),ponencia,Francisco Javier Carreras Riudavets,Estudios sobre el español de Canarias. Actas del I Congreso Internacional sobre el español de Canarias,20
http://www.wikidata.org/entity/Q51678041,FLANOM: Flexionador y lematizador automático de formas nominales.,artículo científico,Francisco Javier Carreras Riudavets,Lingüística Española Actual,44
http://www.wikidata.org/entity/Q51678387,Desarrollos del Grupo de Estructuras de Datos y Lingüística Computacional de la Universidad de Las Palmas de Gran Canaria (GEDLC),ponencia,Francisco Javier Carreras Riudavets,SLPLT2. Segundo Taller Internacional de Procesamiento Computacional del Español y Tecnologías del Lenguaje,4
http://www.wikidata.org/entity/Q51678967,Diccionarios en soportes informáticos,artículo científico,Francisco Javier Carreras Riudavets,Cuadernos Cervantes de la Lengua Española,9
http://www.wikidata.org/entity/Q56132313,Análisis lingüístico y formalización computacional del texto argumentativo (OpinionText TIP),artículo científico,Francisco Javier Carreras Riudavets,Revista de Humanidades Digitales,23
http://www.wikidata.org/entity/Q51443841,La conjugación de verbos en español y su morfología,libro,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51444162,Iniciación a la programación. Ada como primer lenguaje,libro,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51448587,Conceptos de lenguajes de programación,libro,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51449158,Relaciones morfoléxicas parasintéticas para el procesamiento del lenguaje natural,libro,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51450643,Relaciones morfoléxicas sufijales para el procesamiento del lenguaje natural,libro,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51451741,Manual de la conjugación del español. 12 790 verbos conjugados,libro,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51461750,Reconocedor de conjugación en formas verbales que trata los pronombres enclíticos,artículo científico,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51642255,El Reconocimiento Automático de la Composición en Español,ponencia,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51643345,Una Aplicación para el Procesamiento de la Prefijación en Español,ponencia,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51677187,The Spanish Morphology in Internet,artículo científico,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51680127,Sistema computacional de gestión morfológica del español (SCOGEME),tesis doctoral,Francisco Javier Carreras Riudavets,,
http://www.wikidata.org/entity/Q51757822,La Proyección Internacional del Puerto de Las Palmas,artículo científico,Francisco Suárez Viera,"125 Años de Nuestro Puerto, una Historia unida al desarrollo de la ciudad",8
http://www.wikidata.org/entity/Q55738506,"Emigración y actividad empresarial canaria en Cuba, 1850-1950",artículo científico,Francisco Suárez Viera,Secuencia,30
http://www.wikidata.org/entity/Q54912278,Industria rural en Gran Canaria a fines del siglo XVIII,ponencia,Germán Santana Pérez,XIV Coloquio de Historia Canario-Americana,16
http://www.wikidata.org/entity/Q56153154,"El comercio interinsular canario en el marco delas relaciones de dependencia, a mediados del siglo XVII",ponencia,Germán Santana Pérez,III Reunión Científica de Historia Moderna,8
http://www.wikidata.org/entity/Q56153247,Las Islas Canarias ante la encrucijada de 1640,capítulo,Germán Santana Pérez,Homenaje a Antonio de Béthencourt Massieu,14
http://www.wikidata.org/entity/Q56153329,El oficio de Tabernero Mayor de Gran Canaria,ponencia,Germán Santana Pérez,XI Coloquio de Historia Canario-Americana,18
http://www.wikidata.org/entity/Q56153404,"Los Almojarifazgos y el tráfico interinsular: Gran Canaria, Lanzarote y Fuerteventura (1663-1665)",ponencia,Germán Santana Pérez,VIII Jornadas de Estudios sobre Lanzarote y Fuerteventura,27
http://www.wikidata.org/entity/Q56153463,Las vendederas de Gran Canaria durante el reinado de Felipe IV,capítulo,Germán Santana Pérez,Homenaje a Celso Martín de Guzmán (1946-1994),8
http://www.wikidata.org/entity/Q56153709,Navegación de Sta. Cruz de Tenerife con África a finales del siglo XVIII,ponencia,Germán Santana Pérez,XIV Coloquio de Historia Canario-Americana,17
http://www.wikidata.org/entity/Q56153755,Exportación de azúcar palmero a Europa durante la primera mitad del siglo XVII,ponencia,Germán Santana Pérez,XIII Coloquio de Historia Canario-Americana. VIII Congreso Internacional de Historia de América (AEA),10
http://www.wikidata.org/entity/Q56153831,Actuación de los corsarios berberiscos sobre el comercio canario durante el siglo XVII,ponencia,Germán Santana Pérez,"II Congreso Internacional de Estudios Históricos: el Mediterráneo, un mar de piratas y corsarios",7
http://www.wikidata.org/entity/Q56165229,La importancia geoestratégica de Canarias a través de la actuación de los holandeses durante el siglo XVII,ponencia,Germán Santana Pérez,"Los extranjeros en la España moderna: actas del I Coloquio Internacional, celebrado en Málaga del 28 al 30 de noviembre de 2002",11
http://www.wikidata.org/entity/Q56165266,Un estudio del tráfico marítimo canario a finales del siglo XVIII: Gran Canaria en los años 1792-1793,ponencia,Germán Santana Pérez,XV Coloquio de Historia Canario-Americana,18
http://www.wikidata.org/entity/Q56165308,Panorama de los pósitos canarios durante el siglo XVII: una respuesta a la tensión social,ponencia,Germán Santana Pérez,VIIª Reunión Científica de la Fundación Española de Historia Moderna,14
http://www.wikidata.org/entity/Q56166362,Las islas de los tesoros: Presencia del corsarismo en Canarias,capítulo,Germán Santana Pérez,"Documentos y estudios sobre el corsarismo en Canarias: descripción archivística, transcripción y edición facsímil",16
http://www.wikidata.org/entity/Q56166514,El comercio hispano con Angola durante el periodo de unidad de la Corona española,ponencia,Germán Santana Pérez,Comercio y cultura en la Edad Moderna: actas de la XIII reunión científica de la fundación de Historia Moderna,16
http://www.wikidata.org/entity/Q56166576,Las Pesquerías en Berbería a mediados del siglo XVII,artículo científico,Germán Santana Pérez,Tebeto,18
http://www.wikidata.org/entity/Q56166635,El abastecimiento y la saca de bastimentos de Gran Canaria: el pleito de D. Pedro Sarmiento de Ayala y Rojas,artículo científico,Germán Santana Pérez,"Espacio, Tiempo y Forma. Serie IV. Historia Moderna",22
http://www.wikidata.org/entity/Q56166672,El tráfico norteamericano en Tenerife a finales del siglo XVIII a través de los informes consulares franceses,artículo científico,Germán Santana Pérez,Vegueta,14
http://www.wikidata.org/entity/Q56166716,El ataque de Van der Does: Piedra de toque para una transformación económica de Gran Canaria,artículo científico,Germán Santana Pérez,Vegueta,8
http://www.wikidata.org/entity/Q56166822,"Relaciones mercantiles de Gran Canaria, Fuerteventura y Lanzarote en el reinado de Felipe IV",artículo científico,Germán Santana Pérez,Vector plus,7
http://www.wikidata.org/entity/Q56166952,Compra-ventas y fabricación de embarcaciones en las Canarias Orientales durante el reinado de Felipe IV,artículo científico,Germán Santana Pérez,Tebeto,20
http://www.wikidata.org/entity/Q56167014,¿Capacidad o sumisión comercial?: Vendedoras canarias durante el siglo XVII,artículo científico,Germán Santana Pérez,Boletín Millares Carlo,9
http://www.wikidata.org/entity/Q56167060,El pósito de Fuerteventura en su primera centuria de actuación,artículo científico,Germán Santana Pérez,Vegueta,12
http://www.wikidata.org/entity/Q56167245,Canarias: base de la actuación holandesa en el Atlántico (siglos XVII y XVIII),artículo científico,Germán Santana Pérez,Cuadernos de Historia Moderna,19
http://www.wikidata.org/entity/Q56167282,Bosquejo del comercio canario con América a finales del siglo XVIII,artículo científico,Germán Santana Pérez,Anuario Americanista Europeo,17
http://www.wikidata.org/entity/Q56167325,Los estudios hispánicos sobre el África Subsahariana: una perspectiva histórica,artículo científico,Germán Santana Pérez,"Espacio, Tiempo y Forma. Serie IV. Historia Moderna",29
http://www.wikidata.org/entity/Q56167370,Encuentros y transformaciones en la construcción histórica de las Antillas y las Islas Canarias: Siglos XV-XVII,artículo científico,Germán Santana Pérez,Anuario de Estudios Atlánticos,42
http://www.wikidata.org/entity/Q56167396,La Casa de Contratación como medio de control de los tratos entre África y América durante el siglo XVI,artículo científico,Germán Santana Pérez,Cuadernos Americanos,17
http://www.wikidata.org/entity/Q56167592,Canarias en las relaciones hispano-africanas: De los orígenes hasta la transición,artículo científico,Germán Santana Pérez,Palabras. Revista de la cultura y de las ideas,20
http://www.wikidata.org/entity/Q56167741,El África Atlántica: la construcción de la historia atlántica desde la aportación africana,artículo científico,Germán Santana Pérez,Vegueta,15
http://www.wikidata.org/entity/Q56167791,Comercio palmero en el tránsito del siglo XVI al XVII: Tras el signo del ataque de Drake,artículo científico,Germán Santana Pérez,Tebeto,17
http://www.wikidata.org/entity/Q56167836,La imagen prefotográfica de Gran Canaria,artículo científico,Germán Santana Pérez,Cartas Diferentes. Revista Canaria de Patrimonio Documental,20
http://www.wikidata.org/entity/Q56167868,"Acción española y plazas atlánticas portuguesas en África tras la independencia portuguesa: lealtad, ruptura o interés",artículo científico,Germán Santana Pérez,Estudos Ibero-Americanos,13
http://www.wikidata.org/entity/Q55341876,La puerta afortunada. Canarias en las relaciones hispano-africanas de los siglos XVII y XVIII,libro,Germán Santana Pérez,,
http://www.wikidata.org/entity/Q51846138,Historia de la incorporación de cultivos africanos en Canarias durante los siglos XV al XVIII,artículo científico,Germán Santana Pérez,Revista de Historia Canaria,34
http://www.wikidata.org/entity/Q56153001,"El comercio interinsular de Lanzarote, 1635-1665",libro,Germán Santana Pérez,,
http://www.wikidata.org/entity/Q56153040,El comercio en las Canarias Orientales durante el reinado de Felipe IV,libro,Germán Santana Pérez,,
http://www.wikidata.org/entity/Q56153085,Mercado local en las Canarias Orientales durante el reinado de Felipe IV (1621-1665),libro,Germán Santana Pérez,,
